polaridad,texto
0,Antes de dormir quiero decir que fue una Navidad muy pero muy linda estoy feliz. Buenas noches
0,@carlonchodemoda buena fotito people un abrazo hacen un buen programa
0,Como me pude negar subir a un bmw deportivo
0,@chifaentiffanys Fue tu cumpleaños ayer? Ni te había visto activo jeje. Feliz cumple atrasado
0,Es casi medio día y ya tengo todo
0,@BonitaAngelique solo dormire dos horitas bueno yo me lo busque
0,@mrdanterossi báñate con agua fría para que la temperatura de tu cuerpo sea menor que la del ambiente
0,@NoraArcila khaaaa? Ese concierto ha sido más publicitado que la campaña de Keiko... pero... pobreza
0,Aún en mi #studio trabajando... soy el único creo
0,@milatuesta @marisolmelissac @sinparada Las extraño cuando un skupe grupal
0,Q reviente es ese #Dmitri A mal tiempo Buena cara Lo q hace la felicidad
0,Que vuelvan peluchin y gigi urgente
0,@IkebanaBlossom Yo he probado con pisco y buenazo tmb ah.
0,Estoy seguro de que todo va a salir bien suerte viejita
0,Hago un favor y me reclaman y quejan clásico
0,Hoy soñé que @wendyvasquezl era mi profe de actuación y fui extremadamente feliz.
0,Aun en la oficina...que triste mi vida
0,@MemesDelPeru tal cual csm @ClaroPeru hazte una y alarga la vigencia del 4G ilimitado
0,Solo que me inviten un almuerzito o dos que me quedo misia
0,Mañana es año nuevo y yo sin planes
0,@DaMimster es una de las cosas más lindas que te enseña la vida
0,@_josejones anturio! En el mercado de flores de Barranco
0,me llevo bien con los ex de @_adrianaquevedo jaja hasta jugamos pichangas @CombinadoPTV #yosupereamiex
0,@DraMonicaAF Pero baby. Todos merecemos una oportunimándaloalamierda.
0,Como te elicas algo que no viste venir ¿Cómo?
0,Voy a cambiar mi vida dejaré de salir por un buen tiempo
0,Lo bueno de la vida es que te hace coincidir con personas realmente increíbles
0,@Joustinrs asi es la vida del adulto hermanito buenas vibras
0,@ilazo @lorenadcw no tengo catálogo de modelos de polvos azules amiga
0,Terminarán odiándome como casi todos los padres que me conocen
0,Necesito urgente entrar a la gimnasia y al gimnasioo
0,Maes la vida es una mierda: estén felices o no. Mejor sonrían y aprovechen el tiempo. Estar amargado no la va a hacer menos mierda.
0,Estábamos subrayando en Sociales y el apellido de un mae era "Kagame" y soy tan inmadura que no paré de reírme por casi toda la lección.
0,En teoría el comic SS no se basa solo en el Joker así que es bola de ridículos debería de relaje la puta nalga y dejar al flaco en paz
0,El profe dijo que instaláramos el SPSS en las compus y yo le contesté: «pase el pack prrro. >:v » y se molestó.
0,40 min. tarde al brete pero ya entrené y la gocé en el gym. Pobre la familia del mae que falleció en el accidente les deseo mucha paz
0,Yo al chile me sorprendo jaja en el cole estudiaba la noche antes y me iba super bien en la U empiezo 15 días antes y ni bien ni mal
0,Siempre la paz es lo mejor. De lo sucedido en Colombia ayer duele es que solamente 36% de la gente salió a votar. Ganó la indiferencia
0,De hoy en 3 meses será mi día favorito del año (amo los 24 de diciembre desde pequeña) aunque este año no estarán una tía y mi abuelita
0,@Rodriguillos y vos tan sano
0,Yo escucho mujeres hablando de la dieta estricta que llevan y yo pienso: - Yo con eso me muero de hambre. - La dieta es pecado. Y así..
0,@Caliotero a bueno entonces tranquilo
0,@eRickRP Y bueno ¿alguien le paga a esa mae para que sea una odiosa? Yo lo soy gratis jajaja. No hay altruismo en la gente de veras.
0,@maracuyasalvaje quiero retuitear esto ajjaja
0,En pleno 2016 ya no debería existir la siguiente conversación: Hola! -Hola Como estas? -Bien vos? (Esa conversación q no pasa de ahí)
0,Tengo que aceptar que me esta hundiendo el consumismo con la nueva Macbook Pro la Gopro Hero 5 el Gopro Karma y el Nintendo Switch
0,Cuando se tiene alguna enfermedad no se aprende a ser más fuerte nunca se sufre igual solo se aprende a vivir con eso.
0,@imcanadianbacon si  tengo q ver para ir a la clínica tengo q pedir mínimo 2 días de vacaciones xq ni carnet tengo y no tengo dias
0,súper luna llena significa que la gente va a andar loca por dos semanas a partir de hoy en la mañana. Let the Hunger Games begin!
0,Hoy le dije a mi mamá: "Para cerrar Noviembre solo falta un temblor". Listo! Ahora digo q pa cerrar el 2016 solo falta pegarme el Gordo
0,Hoy fui al gimnasio hice la rutina de brazos y ahora estoy tan dolido que me cuesta levantar los chicharrones y la birra... #GymRat
0,@jlisandro intolerante a la lactosa
0,Difícilmente el quiera algo serio con ust si todo empezó por yaleo y nudes respétese y verá que la buscan para algo serio y bonito️
0,Mi tío ya no está... pero todos los días en todo momento pienso en él y le hablo de verdad lo siento conmigo siempre
0,Bong pipa picadora boletas vaporizador soplete 5gs de wax... Todo en el bolso. Me requisan y no me quitan nada! Un buen día
0,No se te nombraba caballero tocando el hombro con una espada. Era más común darles una cachetada; para que no olvidaran sus juramentos
0,@alexa_camacho_ ese vídeo para mí está muy raro. Pobrecitas las chiquitas pero si la mamá fue mala con el mae en vida lo están pagando
0,Y Dalia si ve esto cómase un moco ahno mentira pero es que es muy linda y... me entiende??
0,Vale el huracán no me a afectado y supongo que a mis seres amados tampoco así que estoy mushio mejo' sabiendo que no paso nada
0,Tengo 2 días de estar pendiente de #otto y yo personalmente me siento parte de todo lo que ha sucedido. En este momento es lamentable
0,Ojala que mañana cuando vayan al Black Friday se toquen un poquito el corazón y también donen a las personas que perdieron todo
0,Mi niña que es tan inteligente me dijo esta mañana por teléfono: mamá que te vaya bien con el huracán. Dos días sin verla
0,Como sé que les re interesa les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo
0,Qué bueno que lo disfrutaron @tefycastroram
0,Voy a tener que empezar a ser más sociable si no me va a tocar pasar todas las vacaciones encerrada y eso no me agrada.
0,@Jefersonserrano @danielugalde07 @luisricardo_28 @Stedich7 maes que odiosos yo breteo
0,@monicaleja Yo igual todo lindo
0,Leo por todo lado: "Mi novio me regaló esto la pase con mi novio mi novio lo otro"  que bonito debe ser.
0,No es por nada pero extraño a Mangel él y su edición tiene mucho que dar todavía
0,Estoy viviendo en un ciclo rarisimo en el que pienso que es Viernes desde el Domingo.Ya este es mi tercer viernes de la semana
0,Jajaja será risa sarcástica pero xq será que la gente no supera ver a alguien con una cicatriz en el rostro.
0,A cualquiera que se les declare hoy no les crea solo van a jugar con sus sentimientos
0,Sin comenzar y ya el 2017 con malas noticias... No vamos a tener GoT este año
0,@vale_torres14 hasta ahora los vi son horribles
0,Diego se pierde el próximo partido
0,@15Rossonero pues la verdad la gente dice que "partidazo" pero el marcador estuvo influenciado por el árbitro y tácticamente fue malo
0,@KeepCalmBeGleek aún nada que aparece lo hemos buscado en techo y alrededores.. estoy resignada a lo peor gracias por preguntar
0,@edgarsilvaCR ah sí "charita" irse. Desde el jueves ando aquí fue Navidad nicoyana
0,Un saludo a mi crush del segundo semestre del 2016! Ya casi se acaba el año y dejará de ser mi crush y nada de que me dio pelota
0,Puto PS4 pro se queda pillado( congelado) pensaba que era solo yo  pero no  ya son varios amigos que es lo mismo
0,Me gusta tanto el modo nocturno de Twitter que paso entrando a cada rato y ni se qué escribir... hasta ahorita
0,Yo sé que cada quién hace lo que le da la puta gana pero hay mujeres que no deberían dejarlas pintarse las cejas.
0,Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa por despistada? marchamo y regalos pagados #gracias
0,@PrisciBenavides ugh siii de lo peor
0,Me preguntan si ya salí de trabajar y yo con aquella montaña de trabajo bendito diciembre
0,A mi nadie me ha echo bromas del día de los inocentes
0,@aniu96 @Chuz_CM Yo no puedo ingerir bebidas alcoholicas ni marihuana ni tabaco. Pero yo los acompaño.
0,Con mi tamaño y una tractora se atrevió a usurpar mi espacio personal en el bus. Nada las detiene; parezco una sardina.
0,Siempre existira ese tipo de mujer que no entiende que no se debe de andar de regalada cuando el mae Ya tiene Novia y no ocupa a otra
0,@Le_Conocedor gracias!!! Mañana celebramoooos... estamos viendo donde aún ahorita te aviso.
0,@aaxloz Hará transmisión el 31? Así como los dos años anteriores? Aunque sea un ratico por fi
0,Espero que la pasen bien y que tengan un muy buen 2017
0,@rjloaizab @Chuz_CM Vaya. No hemos invitado a nadie la gente sea ido metiendo sola a la conversación.
0,Como chiquito con juguete nuevo
0,Lo bueno es que desayuné al fin comida descente y todos los ejercicios me han dado.
0,Hace poquito me dieron las 12 uvas para las 12pm y ya sólo me quedan 5
0,Me vale madre toda la gente famosa que murió en el 2016 excepto por Keith Emerson Bowie y Carrie
0,@_Star_Vader ah mae! Que mierda Bueno que le pase lo más cercano posible y bueno dentro de poco!
0,Wohoooooo. te extraño un montón. ️ #hippyhop @ Club Vertigo
0,Siento que se va hacer difícil acostumbrarme a la vida con responsabilidades.
0,Por cosas así estoy segura de que tomé una muy buena decisión
0,@Alvaro845 @ClashRoyale Porque me toco un cofre épico sin legendario? Grs si responden
0,@dileivac los trabajos de ese curso son bonitos. ¿Qué tiene q hacer?
0,@weed_yass Jajaa legal y así piden abdomen perfecto
0,Feliz Martes para todos. Pásenla bonito y a sonreír.
0,Último día de vacaciones te fuiste muy rápido
0,bueno a mi check de pendientes con Izetta finalizada...de 1 a 10 mmm creo que 7.5 me dejo con una molestia por el final acelerado
0,Ya se reguló el paso en la General Cañas
0,Cuidémonos y velemos siempre por la buena salud que una enfermedad nos puede llevar muy rápido. Y hoy se me está llevando a alguien
0,@Ce_Argm @AndricSaba yo iba a preguntar lo mismo
0,@jdclarke @jpguillenz @gilvegag en realidad en enero acá hace buen sol
0,@villalobossebas Tengo unas enormes ganotas de conocerte
0,@germangn09 gracias yo también estoy triste porque no te vi
0,@LoaparraG $30 con entrenador personal y $19 solo. Y súper chivas
0,En pleno 2017 y hay servicios que sólo se pueden utilizar con Windows...
0,@dileivac ahh por lo menos. Es que si me decia Alicia o Emilia la mandaba a dar por perdido porel curso. ¡RELAJESE! NO SE VA QUEDAR.
0,Quiero entrar en tantas clases pero soy pobre.
0,Me puse mi ropa deportiva que usaba para nadar y me siento como esa gente a la que la pubertad hace boom por primera vez.
0,Desearía que aurin no estuviera sucia y mojada para que duerma cnmigo
0,y sin querer me han elevado la barra para seguir preparandome...waoooo este extraordinario mundo del cafe loveyou️️
0,Llego al aparta. Me desmayo del hambre y no hay nada
0,Feliz año 2017 Bendiciones para este nuevo año.
0,@Nat_R25 jaja yo se estoy jodiendo. Pero si es impresionante lo rapido que se va la vara. Ya lo veras
0,@Fambi02 Pero Nicole Page Brooks from Atlanta Georgia es la más icónica de todas serving fish
0,el francotirador esparzano murio en su ley
0,@chisco_07 si encuentra una me avisa porque muero por nadar y el horario de las deportivas no me sirve
0,@alakaskala hoy no estoy entre tu lista de buenos días!!! Eerta compradora de regalos
0,Mae yo soy tan idiota que tome jarabe por que tenía mucha tos y ahora estoy como si estuviera borracha y no puedo estudiar
0,Y se acabó El Oso el Tigre y los demás fue bueno mientras duró
0,Mi intento de hacer mi estómago más pequeño es muy duro
0,En paseo hay un raptor 700R special edition a $ 12 000 y es una BELLEZA . Lástima que no tengo $ 12 000
0,@WancitoCubero No se puede esperar que hablen como amigos de toda una vida si es la primera conversación
0,@piladetrastos Yo no lo puedo ver. No puedo darme el lujo de tanta tristeza a un mes y 6 días de mi debut internacional
0,@Sharhell Solo es cuestión de ponerle bastante Dios nos ayude bastante love u tooo te voy a extrañar
0,Tengo hora y media libre en Heredia.
0,@Amareto gracias Susana. Ojalá así sea en el futuro. La verdad ahorita prefiero estar un poco preocupado que pasarme de sobreconfiado
0,Mi profe de TCU sí es odioso a un mae por 9 afiches le dio 90 horas y a mí me dice que me apunte lo que duré di duré 5 horas
0,@IssmaelSandoval Que bonita la gente educada un gran abrazo para vos 🤗
0,que lindo estar metida en la casa todo el día
0,@dileivac seguro no entendiste bien la trama véala de nuevo es toda linda.
0,@vernonist ¿en serio? :0 aprendo gracias a un sitio que una amiga me recomendó y ahora estoy viendo unos videos
0,@doriamdiaz El de Halfon de Germinal se ve mortal. Y los de Mary Jo Bang se fueron volando pero todavía quedan. En Duluoz hay de Salcedo
0,El sábado se casa Adriel y eso me hace sentir super vieja maee cuando ibamos a pueblo viejo x olafos saliamos fuck off y yo era la niñera
0,@rociomoram29 que mal y por eso es que están jugando yo creo q los jugadores viejos o de la casa deberían tener prioridad pero bueno...
0,Parce yo estoy igual @PaisaVlogs
0,@26Manudo @ldacr yo que lo he visto como 10 veces y me lo sé de memoria jejeje lo siento muy emotivo. Ojalá lo vean y lo vean
0,Buenos días. Inicio de mes. A darlo todo aunque sea "más o menos bueno en algo". Feliz inicio de semana
0,Lo termine a las 2 am hora Costa Rica porque se me hizo súper adictivo. Me gusto pero no me encanto #LCshinyforflowers
0,No voy a poder ver a mi mamá el día de la madre. Por un hijo de la grandísima puta. Bien
0,@lenaychantelle #lelePREGUNTA La cancion de Drive for Miles (Mi Favorita) en que persona fue inspirada Saludos te quiero bye
0,Lo bueno es que voy para Talamanca y Cahuita en una gira lo malo es que es el finde antes del examen de analítica
0,X:¿Qué perfume usas? Yo: Victoria's Secret X: Ah yo uso uno de Pink que es más caro que ese!
0,Hay gente aficionada al fútbol hay fanáticos hay envenenados y hay otros hijueeeeputas necios! Igual que todo en la vida
0,@EsGermanDZ Quiero hacer una pregunta.  Si puedo? Yay.! Bueno la pregunta es.. ¿Vas o irías a un Jóvenes en Victoria?
0,Delicioso @ San Rafael Ezcazu
0,@KhaMoreno hahahaha no lo había visto! Pero ojo me desperté a las 8 y estoy tratando de dormir no puede ser q ste despierto aún
