polaridad,texto
1,@inksquid43 sí. Se desató una lluvia intensa y me empapó las únicas zapatillas que tenía y ahora ya no puedo salir a comprar comida
2,@VictorinoSv yo amenecí mal y estaba en el hospital u.u pero ya estoy regresando a casa.
2,Mario Bros cruzó 200 mundos mató a 4000 enemigos sólo para ver a su princesa y tú no eres capaz de mandarle un jodido mensaje.-.- idiota
0,Soy una mrd de persona con buenos deseos
2,El mejor #piropo de mi vida «estás #buchisapa y pareces un #kion»
0,Decidido: lanzo canal de YouTube. Con qué canción o con qué tema me aconsejan que empiece?
2,Hasta lo peor de mi quiere lo mejor para ti
2,16 chocolates Ferrero no fueron suficientes pa la próxima ojalá me regalen la de 54
0,@mfv7 Ayer la agarré a medias. Aún no veo el episodio completo
2,@Dilger_A @Peruchapromedio Buenísimo porque era hasta 30 soles por 2 horas y 28 minutos (con impuestos) la primera semana de enero.
2,No te tomes la vida tan en serio. Diviértete y has tonterías cada vez que puedas
2,No me quiero ir bueno sí pero no
2,hola si quieren ver la historia que publico entren aqui gracias
2,@Joe_Padisha_Mon @DiarioDeCurwen Estaba en otro horario pero yo no podía ir. Claro como mejor te acomode.
2,que rico es salir a esta hora del trabajo más tiempo para escuchar @RadiomarPlusFM y a mi @Nandocabanillas
1,@AlfonsoEmilioL La próxima vez que no vea lo entrevisto y pregunto que escucha.
2,@mayrapierola no todas las personas nena. Yo nunca seré cagada contigo
2,@EstefLescano me siento triste amiga
2,A ver cuantos extranjeros consignan direcciones falsas vayan y arrestenlos cuando uno viaja a otro país te exigen todo donde y cuando
0,Cuando sales a comer solo #sunglasses #blackandwhite #bn #mall @ Real Plaza - Centro Civico
2,@paunik oh. los mios tampoco asi que por eso lo veo solo en la tele vieja
2,@pau_2189 siempre la gente es pesada pero normal Pau que te llegue
2,Al final siempre me quedo sola en casa
2,A un paso de darle una vuelta completa a nuestro sol Lov u @ El Tizón
2,Ese aplauso para Diego Luna y Felicity Jones fue estruendoso. Tengo ganas de ver Rogue One y no puedo
1,Ahora queda esperar a que se estrene en nuestra cartelera las últimas películas voceadas para los premios Oscar
2,Ya tengo en mente mi próximo tatuaje
2,@JacquiRQ @dukeleleh obvio. Pero sin postre al final mucha obesidad
0,Sé fiel a ti mismo nunca es tarde para hacer las cosas bien
2,@Florinm2709 Si no eres una mala influencia fracasaste como mejor amiga. gracias amiga
2,no xq xq xq xq me duele mucho yo pensaba que ella no era así
0,Csmre es porque no me puse el puto calzón amarillo...¿verdá?
0,@an_luc ya sé. y con lo mío es especialmente difícil. bro esto no es exclusivamente sobre la plata u know this
0,Mi celular se cayó horrible y por lo visto se afectó la cámara frontal.
2,@TatianaAstengoB esa serie se nota muy interesante a verla por Netflix
1,Buenos días tuiterlandia! Y hoy en #lavidamodernadetimmy "me olvide de lavar toda mi ropa" y las formas de llegar tarde al trabajo
2,Que rico es ver el clima nublado
1,@esquinabaja LO vi !! lamentable realidad
0,@Quillaquiroz y según yo miradas a los ojos que valen por mil (todo de manera independiente a la sustancia "amor")
2,@Terafobia buenos días princesa Era inevitable tenía que decir esa frase de #lavidaesbella
2,Desde mañana me dedicaré a estudiar y dejaré mis sentimientos amorosos por otro lado
2,Es el único trago que tomó puro
2,Un nuevo ciclo y con muchas cosas por realizar
2,@claudiaizaguirr muchas gracias de igual manera
2,@JorgeIsique jajajaja feliz año enano cuando vengas ya
2,Tuve una pesadilla asquerosa y me he levantado molesta
0,Me gusta mucho ir a Chepén y estar con la familia de Kike. Lo que no me gusta es tener que trabajar el lunes siguiente
2,Resaca vete ya Mañana tengo que trabajar
2,@yogui0076 @Capital967 @camcesar el tiempo promedio para ejercitarse es de 1hr. Si quieres más tiempo la alimentación también cambia
2,Un buen inicio de año #Playa #Sur #Familia #Bronceadita
1,Mañana de nuevo a lo de siempre.
2,@OxanaJuliana1 estan lindos tus gatitos.- producen ternura
1,Casi me quedo dormido en el bus hasta Trujillo
2,@ninobracho no reniegues y pasa un super inicio de año
2,Este cuarto se siente muy vacío sin mis amiguitos y su bulla
0,@IvettlyOficial Lo mejor de l 2016 fue ver crecer a Ivettly y pasar momentos de alegría y tristeza pero llenos de enseñanzas.
1,Cusco la luna y yo recibimos com los brazos abiertos al primer día del 2017 #cusco…
2,Que rico es dormir con el sonido de la lluvia
1,@Victoriaasabo vi hasta el 2do episodio pero te hare caso
2,@danidiazcordova @Silvia_Dg pero que mejor se dedique a salud pública ella es mi esperanza
2,Hermoso sábado del primer mes del 2017 espero disfrutar como espero que tu también..
1,Reyes magos ; dinero .incienso y mirra para un rey que seria crucificado #Jesus
2,@fioyaz Es que tu tuit me recordó a un diálogo de una serie muy graciosa que yo veía seguido antes. Pero no es
2,Alguien que me regale una ektachrome y una cámara misia antigua
2,Por qué no quieres venir a mi edificio @ClaroPeru Los idiotas de @soportemovistar me cuelgan me llevan paseando una hora les da igual.
0,Siempre me tengo que enamorar de alguien en el micro y cuando me bajo despedirme es lo más doloroso
2,Vamos a trabajar más en ello No puedo volver a ser una persona flemática
2,No se que está pasando conmigo ultimamente pero extraño a toodooos
2,Que seriedad pues papá!! A ver el cabello con TINTE? Me da bien? MEJOR PREFIERO NATURAL! Así me identifico
0,@larepublica_pe sabran los jueces quê es honestidad? ?..y respeto? ?..no postulaba a un mercado de abastos. .si claro p lo q le interesa
0,Estoy contenta acabo de ver que los gustos que en algún momento transmití sobre una banda en específica ha llegado a otra persona más.
1,Sólo piensa q diste todo... y duermes tranquila
2,@RPPNoticias @MidisPeru una buena noticia! No más frazadas. Sí más casas calientes
1,Nunca dejes el fb abierto y tu hermana a lado es un PELIGRO!
0,Mis demonios internos me dicen tatuajillos pero mi corona me dice no
2,@ivyjara Me cambiarias Por dinero o Por El chico más guapo del mundo
2,@ivyjara Como quisiera volver al pasado para decirme a mi mismo para qué no te haga daño nunca
0,@teleSURtv bien!!!viva Méxicoviva los pueblos indígenasviva una América libre!!!
1,En Magdalena pasó Elsa de Frozen o qué? Está nubladazo
2,@BestiasAlVolant Excelente siempre me persigno cuando entro a uno
1,@LeslieLeiblinZa claro que si yo estoy en Asia se sintió fuerte pero fue cortito
2,Todo es mejor de lo que parece cuando recordamos que Dios está de nuestro lado.
1,Construye nuevos recuerdos en eso consiste el futuro
2,Hoy con nuevos retos ya no falta nada de nada para el GRAN día
2,@johannalfaros @Eduardo_JuarezM @oscargffu vuelvo a AQP en unos días será que podemos vernos?
2,@LuchoCastanedaL prohibir paraderos En Pza Union Pza 2 Mayo agilizaria el tráfico.
2,@nat_ea con realidad me refiero al trato limeño nada comparado con el cusqueño
2,Y bueno fue un año nuevo diferente. Pero se acabó y ahora toca volver a la realidad
2,Me emociona mucho que les pasen cosas bonitas a las personas que quiero
1,@Gadhafy a mi me renovaron y no me tocaron (hasta ahora) el sueldo así que ando más o menos easy
1,No pude con mi genio y voy a almorzar. Para colmo combinado de pollo con gaseosa
2,Aún no estoy listo para una nueva mamá
0,@gialau04_ ta weno es que me pongo celosa
2,@kevinghidalgo @BrunnerCesar @Aylen_1616 El prox viernes vamos
2,mi última noche en tarapoto la he pasado hermoso estos días y en verdad no quiero irme
1,@ron_quintanilla el de hoy es feo
0,@cinencuentro gracias por compartir el teaser amigos de Cienencuentro
2,Es inevitable que salga mi lado niño cuando se trata de fútbol y/o carros
2,@LoboDeAndunie que buena esos alucinados que fingen ser Lobos y esos que fingen ser gay y no saben nada de nosotros
2,4 de enero y hoy empiezo a disfrutar todo todito todoooo
1,a mí me dicen ven a mi casa a las 2 y lo multiplico por 4 nos vemos a las 8 papu
2,@CaveroMv Eso es indiscutible. Bien por los cremas.
1,he leído que hay un cd drama de aizawa con mic donde van a una cita o algo así pero no lo encuentro no jueguen con mis sentimientos
2,@AlejVillalobos @mczorro No es perfecta tiene sus cositas. Pero el balance es bueno bastante bueno. Y claro sales cantando
1,@SamanthaLaraC faltabas mi samo la familia unida jajajajaja te extraño venn
0,Ya parezco viejita levantándome y acostándome temprano
0,@YurikitoKSP @Universitario que feo tu corazoncito! Deja ser feliz a los demás
2,@natsumifs Buena Nats ! Yo llevo casi año y medio sin fumar y fue la mejor decisión
2,@mczorro @Carlos_Chavez Ya sabes cómo me siento cuando tengo que cruzar media ciudad para ver una película
0,Quiero unas verdaderas vacaciones. Las necesito.
2,Que feo cuando se hacen cagones pinches malcriados
0,@fferxx_ yo te extraño más con suerte a fines de febrero voy por eeuu y te visito
2,A recuperar la resistencia física hola Viernes sangriento!!!
2,@fernandomerino @Lizzfrr buen dato lo pondré en prácticaaaaaa gracias
1,@gabogarcia Lo pronunciamos pellót así fuerte!! . Cl
2,Todas creemos ser diferentes para esa persona en especial. La verdad es que quien es diferente es el. Ytb hace que pensemos "conocer"
2,#FinDeSemanaPara perderse hasta las últimas con los amigos
2,@Bmndjr no funciona en iOS está desarrollada solo para Android
2,@NaomiwongJimen2 Jaja que buena! Lo probare entonces
1,Traigo un bronceado envidiable. Mentira. Todo me arde
2,Solo han pasado 2 horas desde que me levante y ya tengo sueño de nuevo
2,@ivyjara Aunque te extraño mucho y quisiera abrazarte y besarte con todo mi amor y cariño
2,La primera melancolía del año Ojalá la oportunidad regrese y el talento esté ahí siempre u.u
2,Me he dado cuenta que soy de emocionarme con cosas pequeñas si no estuviera en la biblioteca estaría saltando de felicidad #Feliz
2,@DjuJuMa si webitas lo sé pero la extraño
0,@MilesdeMiles_ esto es en serio? Pobrecito!
0,Dios aprieta pero no ahorca creo que es muy cierto
2,@TubinoCarlos te vas de la "Bankada"? Que buena noticia... Pero ahora seguro la china te da por el tubino
1,@gialau04_ mis papás saben que eres sinónimo de borrachera ya te conocen sorry
0,@Lizzfrr el nuevo Dr Vet @fernandomerino ayudeme mi perrita no acepta a un cachorro que le hemos dado temporal que hago?
2,Ayeeer en Sasuke Shinden! JAJAJA que letra mas fea debe ser de naruto. Por otro lado la policía militar
0,@MaricieloCernaU justo ayer que vi tu foto te iba a decir que bonita calle
1,@KarolCavero Hola amiga hermana de mi buen amigo. Ni para mi tengo
2,@ludwikapaleta si muy hermoso y eso que no me conociste a mi
1,@atenea2guerrera maldita sea !!!!! no fui yo Gracias Kellyyyyyyyyy !!!!!!!!!!!!!
2,Hoy se acaba la fiesta más bonita del año! #últimodíadenavidad #bajadadereyes…
1,@atenea2guerrera @JorgePonceCaraz siii !! eso haré !! yo no ubico esa publicación alucina ! que raro
2,Tres cosas para lo que no soy buena: 1- cocinar 2- maquillaje 3- cantar. Pero así me quieren
2,Es tiempo de una nueva aventura
2,#SiFueseBillonario te pago la operación para que te cambies de cara por fea @MananaMaldita
0,Qué triste debe ser redactar una nota bien alegre sobre los feriados que decreta el Gobierno y saber que tú no los vas a disfrutar
0,Adios pajita jajajaja #ReproducePonteBonitaByMHart #VillaranCoimera #SIGUEMEYTESIGO #SiguemeYTeSigoAlInstante…
2,Buenos días ya casi se acaban mis vacaciones
0,Adoro su carita cuando me dice hermosa
1,En boca de mentiroso lo cierto se hace dudoso.
2,2da semana de talleres de naturaleza!! que nuevos retos vendran??
2,Pajita el nuevo ambiente laboral donde al parecer teniendo una buena planificacion y un gran equipo se puede salir a su hora
1,@vicoba89 la verdad es que estamos buscando full time
2,@BtzabGomez alaaaaaaaaa jajaja yo tengo aire acondicionado al menos en donde estas trabajando??
2,Ya me dio nostalgia viendo tantos videos de clásicos antiguos
1,No debí cogerme la cara con las manos suciaaaaas!!
0,@LaliaB24 Igual después del 20 se quedan sin chamba esos payasos. Lo único bueno de ese día: no quedará UN SOLO obamista en la Tierra.
1,No entiendo la actitud agresiva gratén de tuiter. Si te jode lo que digo no masoquees y no me sigas. Es lo sano
2,Si pudiese cantar bonito no dejaría de hacerlo con "Come what may" de Moulin Rouge
2,La nueva versión de #Baywatch no paga
0,Como me hace feliz caminar
1,Terminando la reunión!!! feliz de ver el crecimiento vamos por más! #ShowPerúFusión #Piura #AsocPDC
1,@carlonchodemoda ya pss quiero ver juego  aguita pa ti!!!
2,Desde hoy haré mejor las cosas
2,Hay dos personas a las que les confío todo y justo en este momento ni en visto me dejan
2,Me da cólera levantarme y no tener mi piercing en la nariz siento que cuando duermo soy sonámbula o algún fantasma me lo saca
0,Ese placer secreto de quedarte sin datos y no saber qué michi pasa en el mundo
0,@esquinabaja yeeeeh y de buenas decisiones! (Preferiblemente tomadas antes del trago sino ya fue pues)
1,@sergiocaycho hay que vernos porfa
2,Ser feliz si eso significa alejarte de personas que quieres pero que te hicieron daño importa mas tu felicidad
2,Tener una panza de embarazada cuando terminas de comer no es normal.
0,@BeluFerruzo si o si regresaras a Perú baby! Es más cuando leas esto es probable que estés aquí ya #PorFin
2,El dolor de rodilla no me ha parado desde el primer día
2,Ay me duele mi estómago Xq comi eso ayer No grasa ni gaseosa Será lo última vez lo prometo
0,Broder que pinxe tráfico hay en Salaverry por UPC. No jodas voy a llegar tarde de nuevo
0,Odio la burocracia y mucho más la burocracia mal estructurada
0,Mientras mi jefe no se entere todo ok lol Los demás si tenemos sentido común
2,@Phoemi Hola! en estos momento van chequear tu solicitud para poder ayudarte lo antes posible lamentamos el retraso
2,@ysitedigoalgo Como la mayoría de los mortales  . Por lo menos es lindo por dentro y se acepta como es.
1,@ccori_alejandra y yo te extraño un mundo! este verano sin ti destruye mi alma #dramaon
0,Llegar a la agencia y solo te reciben los pendientes como no me reciben con un lomito saltado
0,@CheLa_is Marcelitaaa aprovecha nuestro hermoso clima. No sabes cuánto se extraña
1,Esperando el metropolitano hace 26 minutos
0,@Hctor23188075 @pcmperu no sé eso espero y lo mismo que anulen eso de la prescribición de los delitos no sé si menciona algo de eso
2,No es que me volví "ANTISOCIAL" eso nunca solo que por respeto a mis criterios y lógicas me volví un "ANTIALGUNASPERSONAS" nada mas
2,No pude soportar el tremendo sol que hace
0,@EstefaniaM siempre habrá algo amiga pero con el tiempo lo superas y pierden importancia
1,@BrSC8 @Migvelinho puta que rico csm. Vuelvo al encierro y de paso a comer carnes congeladas por 15 días
